Course Title,Grade Level,Grade Plan,Score,Academic Year,Value,Department
Class j7,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,H Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class j7,T Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class j7,H Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class j7,T Grade,Fall Term Grade,B,2018-2019,3,Unicorn
Class j7,T Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class j7,N Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class j7,X Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class j7,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class j8,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j8,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j8,H Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j8,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j8,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class j8,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class j8,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class j8,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class j8,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class j8,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class j8,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class j8,N Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class j8,H Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class j8,T Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class j8,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class jb,H Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class jb,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class je,N Grade,Spring Term Grades,A,2017-2018,4,Fox
Class je,T Grade,Spring Term Grades,A,2017-2018,4,Fox
Class je,X Grade,Spring Term Grades,A,2017-2018,4,Fox
Class je,H Grade,Spring Term Grades,A,2017-2018,4,Fox
Class je,H Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,N Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,H Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,N Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,H Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,H Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,T Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,N Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,X Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,H Grade,Spring Term Grades,A,2017-2018,4,Fox
Class jq,H Grade,Spring Term Grades,A,2018-2019,4,Fox
Class jq,H Grade,Spring Term Grades,A,2018-2019,4,Fox
Class jq,X Grade,Spring Term Grades,A,2018-2019,4,Fox
Class jq,N Grade,Spring Term Grades,A,2018-2019,4,Fox
Class jq,H Grade,Spring Term Grades,A,2018-2019,4,Fox
Class jq,H Grade,Spring Term Grades,B,2017-2018,3,Fox
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class jr,N Grade,Spring Term Grades,A-,2018-2019,3.7,Starfish
Class jr,N Grade,Spring Term Grades,A-,2018-2019,3.7,Starfish
Class jr,H Grade,Spring Term Grades,A-,2018-2019,3.7,Starfish
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,X Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,X Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class jw,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class jw,X Grade,Fall Term Grade,A-,2021-2022,3.7,Elephant
Class jw,H Grade,Fall Term Grade,A-,2021-2022,3.7,Elephant
Class jw,X Grade,Fall Term Grade,A-,2021-2022,3.7,Elephant
Class jw,H Grade,Fall Term Grade,A-,2021-2022,3.7,Elephant
Class jw,H Grade,Fall Term Grade,B+,2018-2019,3.33,Elephant
Class jw,X Grade,Fall Term Grade,B+,2021-2022,3.33,Elephant
Class jw,H Grade,Fall Term Grade,B,2021-2022,3,Elephant
Class k2,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,N Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,N Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,N Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,N Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class k2,X Grade,Spring Term Grades,A-,2017-2018,3.7,Unicorn
Class k2,T Grade,Spring Term Grades,A-,2017-2018,3.7,Unicorn
Class k2,T Grade,Spring Term Grades,B+,2017-2018,3.33,Unicorn
Class k2,N Grade,Spring Term Grades,B,2017-2018,3,Unicorn
Class k5,X Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k5,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k5,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k5,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k5,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k5,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k5,H Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k5,H Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k5,H Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k5,H Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k5,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k5,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k5,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k5,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k5,H Grade,Year-Long Grades,A-,2021-2022,3.7,Bat
Class k5,N Grade,Year-Long Grades,A-,2021-2022,3.7,Bat
Class k5,N Grade,Year-Long Grades,A-,2021-2022,3.7,Bat
Class k5,H Grade,Year-Long Grades,A-,2021-2022,3.7,Bat
Class k5,H Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class k5,H Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class k5,H Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class k5,H Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class k5,H Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class k5,N Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k5,H Grade,Year-Long Grades,B,2021-2022,3,Bat
Class k5,H Grade,Year-Long Grades,B,2017-2018,3,Bat
Class k5,H Grade,Year-Long Grades,B,2018-2019,3,Bat
Class k5,H Grade,Year-Long Grades,B,2018-2019,3,Bat
Class k7,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,H Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,H Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,H Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,H Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,H Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,N Grade,Year-Long Grades,A,2021-2022,4,Bat
Class k7,N Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,N Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,N Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,H Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,N Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,H Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,N Grade,Year-Long Grades,A,2017-2018,4,Bat
Class k7,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,N Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,H Grade,Year-Long Grades,A,2018-2019,4,Bat
Class k7,H Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class k7,H Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class k7,H Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class k7,H Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class k7,N Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class k7,H Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class k7,N Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class k7,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k7,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k7,H Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class k7,H Grade,Year-Long Grades,B,2017-2018,3,Bat
Class k7,H Grade,Year-Long Grades,B,2017-2018,3,Bat
Class k7,H Grade,Year-Long Grades,B,2017-2018,3,Bat
Class ka,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class ka,T Grade,Spring Term Grades,A,2021-2022,4,Bat
Class ka,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class ka,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class ka,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class ka,N Grade,Spring Term Grades,A-,2021-2022,3.7,Bat
Class ka,H Grade,Spring Term Grades,B+,2021-2022,3.33,Bat
Class ka,N Grade,Spring Term Grades,B+,2021-2022,3.33,Bat
Class kc,N Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,N Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,H Grade,Spring Term Grades,A,2018-2019,4,Starfish
Class kc,H Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class kc,H Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class kc,H Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class kc,N Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class kc,N Grade,Spring Term Grades,A-,2018-2019,3.7,Starfish
Class kc,H Grade,Spring Term Grades,A-,2018-2019,3.7,Starfish
Class kc,H Grade,Spring Term Grades,B+,2017-2018,3.33,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,H Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class ke,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class ke,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class ke,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class ke,N Grade,Spring Term Grades,B-,2021-2022,2.7,Starfish
Class kg,N Grade,Fall Term Grade,A,2018-2019,4,Giraffe
Class kg,X Grade,Fall Term Grade,A,2018-2019,4,Giraffe
Class kg,N Grade,Fall Term Grade,A,2018-2019,4,Giraffe
Class kg,H Grade,Fall Term Grade,B+,2018-2019,3.33,Giraffe
Class kg,N Grade,Winter Term Grades,A,2017-2018,4,Giraffe
Class kg,N Grade,Winter Term Grades,A-,2017-2018,3.7,Giraffe
Class kg,H Grade,Winter Term Grades,B+,2017-2018,3.33,Giraffe
Class kg,N Grade,Winter Term Grades,B,2017-2018,3,Giraffe
Class kg,N Grade,Winter Term Grades,B-,2017-2018,2.7,Giraffe
Class kg,H Grade,Winter Term Grades,C+,2017-2018,2.33,Giraffe
Class kg,N Grade,Winter Term Grades,C+,2017-2018,2.33,Giraffe
Class kg,H Grade,Winter Term Grades,C-,2017-2018,1.7,Giraffe
Class kg,H Grade,Winter Term Grades,C-,2017-2018,1.7,Giraffe
Class kh,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class kh,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class kh,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class kh,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class kh,H Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class kh,H Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class kh,N Grade,Fall Term Grade,B+,2018-2019,3.33,Starfish
Class kh,H Grade,Fall Term Grade,B,2018-2019,3,Starfish
Class kh,N Grade,Fall Term Grade,B,2018-2019,3,Starfish
Class ki,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class ki,X Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class ki,X Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class ki,X Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class ki,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class ki,X Grade,Fall Term Grade,B+,2018-2019,3.33,Elephant
Class ki,X Grade,Fall Term Grade,B+,2018-2019,3.33,Elephant
Class ki,H Grade,Fall Term Grade,D,2018-2019,1,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,X Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kn,H Grade,Spring Term Grades,A-,2018-2019,3.7,Elephant
Class kn,X Grade,Spring Term Grades,A-,2021-2022,3.7,Elephant
Class kn,X Grade,Spring Term Grades,A-,2021-2022,3.7,Elephant
Class kn,X Grade,Spring Term Grades,A-,2021-2022,3.7,Elephant
Class kn,X Grade,Spring Term Grades,A-,2021-2022,3.7,Elephant
Class kn,X Grade,Spring Term Grades,A-,2021-2022,3.7,Elephant
Class kn,X Grade,Spring Term Grades,B+,2021-2022,3.33,Elephant
Class kn,H Grade,Spring Term Grades,B+,2021-2022,3.33,Elephant
Class kn,X Grade,Spring Term Grades,B,2021-2022,3,Elephant
Class kn,H Grade,Spring Term Grades,B-,2018-2019,2.7,Elephant
Class kn,H Grade,Spring Term Grades,C,2021-2022,2,Elephant
Class kn,H Grade,Spring Term Grades,C-,2021-2022,1.7,Elephant
Class kq,H Grade,Fall Term Grade,A,2017-2018,4,Elephant
Class kq,X Grade,Fall Term Grade,A,2017-2018,4,Elephant
Class kq,H Grade,Fall Term Grade,A,2017-2018,4,Elephant
Class kq,X Grade,Fall Term Grade,A-,2017-2018,3.7,Elephant
Class kq,X Grade,Fall Term Grade,A-,2017-2018,3.7,Elephant
Class kq,H Grade,Fall Term Grade,A-,2017-2018,3.7,Elephant
Class kq,X Grade,Fall Term Grade,A-,2017-2018,3.7,Elephant
Class kq,H Grade,Fall Term Grade,A-,2017-2018,3.7,Elephant
Class kq,H Grade,Fall Term Grade,A-,2017-2018,3.7,Elephant
Class kq,X Grade,Fall Term Grade,B+,2017-2018,3.33,Elephant
Class kq,X Grade,Fall Term Grade,B+,2017-2018,3.33,Elephant
Class kq,X Grade,Fall Term Grade,B,2017-2018,3,Elephant
Class kq,H Grade,Fall Term Grade,B,2017-2018,3,Elephant
Class kq,X Grade,Fall Term Grade,B-,2017-2018,2.7,Elephant
Class kq,X Grade,Fall Term Grade,B-,2017-2018,2.7,Elephant
Class kq,H Grade,Fall Term Grade,B-,2017-2018,2.7,Elephant
Class kr,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kr,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kr,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kr,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kr,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class kr,X Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kr,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class kr,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
